Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Average calibration accuracy (mm),Average calibration precision SD (mm),Average calibration precision RMS (mm),Average calibration accuracy (degrees),Average calibration precision SD (degrees),Average calibration precision RMS (degrees),Average calibration accuracy (pixels),Average calibration precision SD (pixels),Average calibration precision RMS (pixels),Average validation accuracy (mm),Average validation precision SD (mm),Average validation precision RMS (mm),Average validation accuracy (degrees),Average validation precision SD (degrees),Average validation precision RMS (degrees),Average validation accuracy (pixels),Average validation precision SD (pixels),Average validation precision RMS (pixels),Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Eye movement event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm),Ungrouped,Client area position X (DACSpx),Client area position Y (DACSpx),Viewport position X,Viewport position Y,Viewport width,Viewport height,Full page width,Full page height,Mouse position X,Mouse position Y,recording_time_sec,gaze_unix_time,recording_start_unix,time_shift_sec,trial_id,phase,trial_relative_time_sec,participant_id,condition,score,length,experiment_start_time,text_start_offset,text_end_offset,question_start_offset,question_end_offset,reading_time_sec,answer_time_sec,correct_answer,participant_answer,correct,understanding,confidence,screen_width,screen_height
45595641,563748147572,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312416091957.0,,,668.0,152.0,655.0,125.0,681.0,180.0,-0.08799,-0.23695,-0.96753,-0.16975,-0.21177,-0.96246,3.095,2.729,2.916,Valid,Valid,262.1,188.9,610.6,322.9,191.4,612.1,206.6,39.3,214.9,56.7,0.3478,0.1409,0.3409,0.1154,0.3547,0.1664,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,233.0,59.0,663.0,158.0,0.3451,0.1465,,,,,,,,,,,,45.595641,1781662165.061641,1781662119.466,0.0,1,reading,0.4269390106201172,P001,easy,4.93,577,1781662164.6322682,0.002,38.871,38.875,54.415,38.869,15.54,D,D,1,5,5,1920,1080
45612078,563748164009,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312416108394.0,,,665.0,158.0,651.0,133.0,679.0,183.0,-0.0897,-0.23274,-0.96839,-0.17099,-0.20992,-0.96265,3.093,2.724,2.91,Valid,Valid,262.1,188.8,610.3,322.8,191.3,611.8,205.6,42.1,214.2,57.9,0.3463,0.1467,0.3392,0.1235,0.3534,0.1698,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,233.0,59.0,663.0,158.0,0.3451,0.1465,,,,,,,,,,,,45.612078,1781662165.078078,1781662119.466,0.0,1,reading,0.4433760643005371,P001,easy,4.93,577,1781662164.6322682,0.002,38.871,38.875,54.415,38.869,15.54,D,D,1,5,5,1920,1080
45628871,563748180802,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312416125187.0,,,662.0,158.0,651.0,131.0,673.0,185.0,-0.09006,-0.23411,-0.96803,-0.17365,-0.20948,-0.96227,3.102,2.721,2.909,Valid,Valid,262.1,188.8,609.5,322.8,191.3,611.0,205.4,41.4,212.5,58.3,0.3448,0.1462,0.3389,0.1215,0.3507,0.1709,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,233.0,59.0,663.0,158.0,0.3451,0.1465,,,,,,,,,,,,45.628871,1781662165.094871,1781662119.466,0.0,1,reading,0.46016907691955566,P001,easy,4.93,577,1781662164.6322682,0.002,38.871,38.875,54.415,38.869,15.54,D,D,1,5,5,1920,1080
45645557,563748197488,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312416141873.0,,,667.0,160.0,659.0,135.0,675.0,185.0,-0.08606,-0.23254,-0.96877,-0.17292,-0.20916,-0.96247,3.092,2.719,2.906,Valid,Valid,262.0,188.7,609.1,322.7,191.2,610.7,207.9,42.5,213.0,58.5,0.3473,0.1481,0.343,0.1247,0.3515,0.1715,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,233.0,59.0,663.0,158.0,0.3451,0.1465,,,,,,,,,,,,45.645557,1781662165.111557,1781662119.466,0.0,1,reading,0.4768550395965576,P001,easy,4.93,577,1781662164.6322682,0.002,38.871,38.875,54.415,38.869,15.54,D,D,1,5,5,1920,1080
45661949,563748213880,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312416158264.0,,,662.0,158.0,652.0,132.0,672.0,184.0,-0.08927,-0.23383,-0.96817,-0.17425,-0.20982,-0.96209,3.09,2.728,2.905,Valid,Valid,261.9,188.7,608.7,322.6,191.1,610.2,205.8,41.7,212.1,58.1,0.3449,0.1463,0.3397,0.1222,0.3501,0.1703,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,233.0,59.0,663.0,158.0,0.3451,0.1465,,,,,,,,,,,,45.661949,1781662165.127949,1781662119.466,0.0,1,reading,0.49324703216552734,P001,easy,4.93,577,1781662164.6322682,0.002,38.871,38.875,54.415,38.869,15.54,D,D,1,5,5,1920,1080
45678787,563748230718,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312416175102.0,,,661.0,160.0,651.0,134.0,671.0,185.0,-0.0896,-0.23276,-0.9684,-0.17477,-0.20932,-0.9621,3.076,2.716,2.898,Valid,Valid,261.9,188.6,608.2,322.6,191.0,609.8,205.6,42.4,211.8,58.4,0.3444,0.1479,0.3393,0.1245,0.3495,0.1712,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,233.0,59.0,663.0,158.0,0.3451,0.1465,,,,,,,,,,,,45.678787,1781662165.144787,1781662119.466,0.0,1,reading,0.5100851058959961,P001,easy,4.93,577,1781662164.6322682,0.002,38.871,38.875,54.415,38.869,15.54,D,D,1,5,5,1920,1080
45695478,563748247409,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312416191793.0,,,658.0,158.0,650.0,132.0,666.0,183.0,-0.09018,-0.23354,-0.96816,-0.1773,-0.20982,-0.96153,3.071,2.715,2.899,Valid,Valid,261.8,188.4,608.1,322.5,190.8,609.6,205.1,41.7,210.1,57.8,0.3426,0.1459,0.3385,0.1224,0.3467,0.1695,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,233.0,59.0,663.0,158.0,0.3451,0.1465,,,,,,,,,,,,45.695478,1781662165.161478,1781662119.466,0.0,1,reading,0.5267760753631592,P001,easy,4.93,577,1781662164.6322682,0.002,38.871,38.875,54.415,38.869,15.54,D,D,1,5,5,1920,1080
45711915,563748263846,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312416208230.0,,,662.0,155.0,650.0,126.0,674.0,183.0,-0.09016,-0.23609,-0.96754,-0.17321,-0.20966,-0.96231,3.073,2.722,2.899,Valid,Valid,261.7,188.3,608.0,322.4,190.6,609.5,205.0,39.9,212.7,57.8,0.3447,0.1433,0.3384,0.1171,0.351,0.1696,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,233.0,59.0,663.0,158.0,0.3451,0.1465,,,,,,,,,,,,45.711915,1781662165.177915,1781662119.466,0.0,1,reading,0.5432131290435791,P001,easy,4.93,577,1781662164.6322682,0.002,38.871,38.875,54.415,38.869,15.54,D,D,1,5,5,1920,1080
45728703,563748280634,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312416225017.0,,,666.0,158.0,652.0,130.0,679.0,187.0,-0.08878,-0.23446,-0.96806,-0.1707,-0.20771,-0.96318,3.077,2.736,2.904,Valid,Valid,261.6,188.1,607.5,322.3,190.3,609.0,205.9,40.9,214.4,59.0,0.3468,0.1465,0.3397,0.12,0.3538,0.173,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,233.0,59.0,663.0,158.0,0.3451,0.1465,,,,,,,,,,,,45.728703,1781662165.194703,1781662119.466,0.0,1,reading,0.5600011348724365,P001,easy,4.93,577,1781662164.6322682,0.002,38.871,38.875,54.415,38.869,15.54,D,D,1,5,5,1920,1080
45745394,563748297325,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312416241708.0,,,665.0,157.0,655.0,129.0,675.0,185.0,-0.08754,-0.23466,-0.96813,-0.17285,-0.20858,-0.96261,3.078,2.731,2.907,Valid,Valid,261.5,187.9,607.0,322.3,190.1,608.5,206.6,40.7,213.0,58.2,0.3462,0.1452,0.341,0.1195,0.3515,0.1709,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,233.0,59.0,663.0,158.0,0.3451,0.1465,,,,,,,,,,,,45.745394,1781662165.211394,1781662119.466,0.0,1,reading,0.5766921043395996,P001,easy,4.93,577,1781662164.6322682,0.002,38.871,38.875,54.415,38.869,15.54,D,D,1,5,5,1920,1080
45761882,563748313813,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312416258196.0,,,663.0,158.0,652.0,128.0,674.0,188.0,-0.08894,-0.23492,-0.96794,-0.1732,-0.20676,-0.96294,3.086,2.739,2.911,Valid,Valid,261.5,187.7,606.8,322.2,189.9,608.3,205.7,40.5,212.8,59.3,0.3453,0.1463,0.3395,0.1187,0.3512,0.1739,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,233.0,59.0,663.0,158.0,0.3451,0.1465,,,,,,,,,,,,45.761882,1781662165.2278821,1781662119.466,0.0,1,reading,0.5931801795959473,P001,easy,4.93,577,1781662164.6322682,0.002,38.871,38.875,54.415,38.869,15.54,D,D,1,5,5,1920,1080
45778618,563748330549,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312416274932.0,,,659.0,160.0,647.0,131.0,672.0,189.0,-0.09145,-0.2333,-0.9681,-0.17449,-0.20584,-0.9629,3.083,2.744,2.915,Valid,Valid,261.4,187.5,606.5,322.2,189.6,608.0,204.1,41.4,212.0,59.7,0.3434,0.1482,0.3368,0.1214,0.3499,0.175,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,233.0,59.0,663.0,158.0,0.3451,0.1465,,,,,,,,,,,,45.778618,1781662165.2446182,1781662119.466,0.0,1,reading,0.6099162101745605,P001,easy,4.93,577,1781662164.6322682,0.002,38.871,38.875,54.415,38.869,15.54,D,D,1,5,5,1920,1080
45795310,563748347241,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312416291623.0,,,659.0,158.0,647.0,132.0,671.0,184.0,-0.09134,-0.23296,-0.96819,-0.17501,-0.20794,-0.96236,3.096,2.748,2.919,Valid,Valid,261.4,187.4,606.1,322.2,189.5,607.5,204.2,41.6,211.7,58.2,0.3432,0.1464,0.337,0.1221,0.3494,0.1707,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,233.0,59.0,663.0,158.0,0.3451,0.1465,,,,,,,,,,,,45.79531,1781662165.26131,1781662119.466,0.0,1,reading,0.62660813331604,P001,easy,4.93,577,1781662164.6322682,0.002,38.871,38.875,54.415,38.869,15.54,D,D,1,5,5,1920,1080
45811753,563748363684,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312416308066.0,,,660.0,159.0,647.0,132.0,673.0,187.0,-0.09165,-0.23299,-0.96815,-0.17427,-0.2069,-0.96272,3.09,2.752,2.922,Valid,Valid,261.4,187.4,605.7,322.2,189.3,607.1,204.1,41.6,212.3,58.9,0.3436,0.1475,0.3368,0.1222,0.3504,0.1727,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,233.0,59.0,663.0,158.0,0.3451,0.1465,,,,,,,,,,,,45.811753,1781662165.277753,1781662119.466,0.0,1,reading,0.6430511474609375,P001,easy,4.93,577,1781662164.6322682,0.002,38.871,38.875,54.415,38.869,15.54,D,D,1,5,5,1920,1080
45828535,563748380466,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312416324848.0,,,693.0,159.0,676.0,133.0,711.0,185.0,-0.07726,-0.23317,-0.96936,-0.15608,-0.20862,-0.96546,3.099,2.757,2.924,Valid,Valid,261.6,187.4,605.1,322.4,189.3,606.4,213.3,41.9,224.4,58.3,0.3611,0.1469,0.352,0.1229,0.3702,0.1709,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Saccade,33.0,75.0,,,,,,,,,,,,,,,,45.828535,1781662165.2945352,1781662119.466,0.0,1,reading,0.6598331928253174,P001,easy,4.93,577,1781662164.6322682,0.002,38.871,38.875,54.415,38.869,15.54,D,D,1,5,5,1920,1080
45845222,563748397153,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312416341534.0,,,772.0,168.0,749.0,147.0,795.0,189.0,-0.04112,-0.22751,-0.97291,-0.11532,-0.208,-0.97131,3.117,2.742,2.934,Valid,Valid,262.0,187.6,604.1,322.7,189.4,605.4,236.4,46.3,250.8,59.7,0.402,0.1556,0.3902,0.1359,0.4139,0.1753,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Saccade,33.0,75.0,,,,,,,,,,,,,,,,45.845222,1781662165.311222,1781662119.466,0.0,1,reading,0.6765201091766357,P001,easy,4.93,577,1781662164.6322682,0.002,38.871,38.875,54.415,38.869,15.54,D,D,1,5,5,1920,1080
45861622,563748413553,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312416357934.0,,,788.0,166.0,769.0,146.0,808.0,185.0,-0.03114,-0.22769,-0.97323,-0.1091,-0.20979,-0.97164,3.119,2.744,2.937,Valid,Valid,262.1,187.5,604.4,322.9,189.2,605.6,242.8,46.1,254.9,58.5,0.4106,0.1534,0.4006,0.1352,0.4206,0.1716,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,333.0,60.0,791.0,177.0,0.4122,0.1641,,,,,,,,,,,,45.861622,1781662165.3276222,1781662119.466,0.0,1,reading,0.6929202079772949,P001,easy,4.93,577,1781662164.6322682,0.002,38.871,38.875,54.415,38.869,15.54,D,D,1,5,5,1920,1080
45878452,563748430383,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312416374764.0,,,792.0,168.0,775.0,149.0,810.0,186.0,-0.02862,-0.22639,-0.97362,-0.10821,-0.20942,-0.97182,3.125,2.768,2.941,Valid,Valid,262.3,187.5,604.1,323.1,189.2,605.3,244.5,47.0,255.7,58.8,0.4127,0.1552,0.4035,0.1379,0.422,0.1725,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,333.0,60.0,791.0,177.0,0.4122,0.1641,,,,,,,,,,,,45.878452,1781662165.3444521,1781662119.466,0.0,1,reading,0.7097501754760742,P001,easy,4.93,577,1781662164.6322682,0.002,38.871,38.875,54.415,38.869,15.54,D,D,1,5,5,1920,1080
45895138,563748447069,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312416391450.0,,,795.0,169.0,778.0,150.0,813.0,188.0,-0.02751,-0.22635,-0.97366,-0.10741,-0.20927,-0.97194,3.136,2.756,2.952,Valid,Valid,262.6,187.6,603.5,323.3,189.4,604.6,245.5,47.3,256.5,59.2,0.4142,0.1563,0.4052,0.1389,0.4233,0.1736,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,333.0,60.0,791.0,177.0,0.4122,0.1641,,,,,,,,,,,,45.895138,1781662165.361138,1781662119.466,0.0,1,reading,0.7264361381530762,P001,easy,4.93,577,1781662164.6322682,0.002,38.871,38.875,54.415,38.869,15.54,D,D,1,5,5,1920,1080
45911590,563748463521,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312416407901.0,,,794.0,171.0,776.0,149.0,813.0,193.0,-0.02887,-0.22682,-0.97351,-0.10781,-0.20683,-0.97242,3.137,2.769,2.953,Valid,Valid,262.8,187.7,603.3,323.5,189.4,604.4,244.9,47.1,256.5,60.9,0.4137,0.1584,0.4041,0.1382,0.4233,0.1785,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,333.0,60.0,791.0,177.0,0.4122,0.1641,,,,,,,,,,,,45.91159,1781662165.3775902,1781662119.466,0.0,1,reading,0.7428882122039795,P001,easy,4.93,577,1781662164.6322682,0.002,38.871,38.875,54.415,38.869,15.54,D,D,1,5,5,1920,1080
45928369,563748480300,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312416424679.0,,,791.0,175.0,774.0,153.0,808.0,197.0,-0.03037,-0.22517,-0.97385,-0.11074,-0.20512,-0.97245,3.147,2.783,2.965,Valid,Valid,263.1,187.7,603.0,323.8,189.5,604.1,244.3,48.3,255.0,62.1,0.412,0.1618,0.4031,0.1416,0.4209,0.1821,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,333.0,60.0,791.0,177.0,0.4122,0.1641,,,,,,,,,,,,45.928369,1781662165.3943691,1781662119.466,0.0,1,reading,0.759667158126831,P001,easy,4.93,577,1781662164.6322682,0.002,38.871,38.875,54.415,38.869,15.54,D,D,1,5,5,1920,1080
45945054,563748496985,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312416441364.0,,,791.0,173.0,775.0,151.0,807.0,196.0,-0.0305,-0.22622,-0.9736,-0.11158,-0.20587,-0.9722,3.16,2.784,2.972,Valid,Valid,263.4,187.7,602.6,324.1,189.6,603.8,244.5,47.7,254.8,61.7,0.412,0.1605,0.4035,0.1399,0.4205,0.1811,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,333.0,60.0,791.0,177.0,0.4122,0.1641,,,,,,,,,,,,45.945054,1781662165.4110541,1781662119.466,0.0,1,reading,0.7763521671295166,P001,easy,4.93,577,1781662164.6322682,0.002,38.871,38.875,54.415,38.869,15.54,D,D,1,5,5,1920,1080
45961460,563748513391,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312416457770.0,,,791.0,176.0,773.0,154.0,809.0,198.0,-0.03168,-0.22509,-0.97382,-0.11088,-0.20492,-0.97248,3.165,2.788,2.974,Valid,Valid,263.6,187.8,602.4,324.3,189.7,603.5,244.0,48.5,255.5,62.5,0.4121,0.1628,0.4026,0.1423,0.4216,0.1834,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,333.0,60.0,791.0,177.0,0.4122,0.1641,,,,,,,,,,,,45.96146,1781662165.4274602,1781662119.466,0.0,1,reading,0.7927582263946533,P001,easy,4.93,577,1781662164.6322682,0.002,38.871,38.875,54.415,38.869,15.54,D,D,1,5,5,1920,1080
45978284,563748530215,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312416474594.0,,,791.0,177.0,774.0,154.0,808.0,200.0,-0.03166,-0.2251,-0.97382,-0.11205,-0.20454,-0.97242,3.171,2.781,2.98,Valid,Valid,263.9,187.8,602.0,324.5,189.8,603.1,244.3,48.6,255.1,63.0,0.412,0.1637,0.4031,0.1427,0.4209,0.1848,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,333.0,60.0,791.0,177.0,0.4122,0.1641,,,,,,,,,,,,45.978284,1781662165.444284,1781662119.466,0.0,1,reading,0.809581995010376,P001,easy,4.93,577,1781662164.6322682,0.002,38.871,38.875,54.415,38.869,15.54,D,D,1,5,5,1920,1080
45994976,563748546907,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312416491285.0,,,790.0,175.0,772.0,154.0,808.0,196.0,-0.03304,-0.22529,-0.97373,-0.11227,-0.20624,-0.97204,3.175,2.788,2.982,Valid,Valid,264.1,187.8,601.7,324.7,189.9,602.8,243.7,48.6,255.1,62.0,0.4116,0.1622,0.4022,0.1425,0.421,0.1819,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,333.0,60.0,791.0,177.0,0.4122,0.1641,,,,,,,,,,,,45.994976,1781662165.4609761,1781662119.466,0.0,1,reading,0.8262741565704346,P001,easy,4.93,577,1781662164.6322682,0.002,38.871,38.875,54.415,38.869,15.54,D,D,1,5,5,1920,1080
